CS Computers,,2463,--,--,739,--,--,3393,--,--,--,--,--,--,--,1780,689,--,--,1264,--,2086,--,--,--
EC Electronics,,--,--,--,817,3618,--,1364,--,--,683,--,--,902,--,--,645,--,818,905,--,--,--,--,--
EE Electrical,,--,--,3569,1132,--,--,--,--,--,--,--,--,--,--,--,806,--,1062,1101,--,--,6799,--,--
IM Ind. Engg. Mgmt.,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,18045,--,--,--,--,--,--,--,--
IT Inst.Tech.,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,14894,--,--,--,--,--,--,--,--
ME Mechanical,,2481,--,--,2068,--,2429,2540,--,--,--,--,--,2008,--,--,1100,2401,1544,2785,--,3473,--,--,--
TC Telecommn.,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,16698,--,--,--,--,--,--,--,--
5,E005,R. V. College of Engineering,,Bangalore,,,,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
BT Bio Technology,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
CE Civil,,1082,--,--,436,576,--,--,--,--,--,--,--,--,--,--,285,--,307,1058,--,--,--,--,--
CH Chemical,,--,--,--,--,--,--,8378,--,--,--,--,--,--,--,--,1777,3147,--,--,--,--,--,--,--
CS Computers,,--,--,--,157,--,--,127,--,--,--,--,--,318,--,533,58,234,200,286,--,939,--,--,--
EC Electronics,,206,--,--,137,--,347,--,--,--,--,--,--,67,--,--,42,--,52,242,376,--,--,--,--
EE Electrical,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,72,--,--,--,--,250,1545,--,--
EI Elec. Inst. Engg,,--,--,--,4556,--,--,--,--,--,--,--,--,--,--,--,338,--,1708,4903,--,--,--,--,--
ET Elec. Telecommn.,,--,--,--,5966,--,--,--,--,--,--,--,--,--,--,--,1221,--,--,1417,--,--,--,--,--
Engg.,,,,,,,,,,,,,,,,,,,,,,,,,
IE Info.Science,,--,--,--,288,--,--,--,--,--,--,--,--,--,--,--,169,--,--,749,--,4838,--,--,--
IM Ind. Engg. Mgmt.,,--,--,--,1911,--,--,--,--,--,--,--,--,--,--,--,453,--,2224,9408,--,--,--,--,--
ME Mechanical,,--,--,--,19,--,--,--,--,--,--,--,--,22,--,--,10,49,47,14,--,--,--,--,--
SE Aero Space Engg.,,3812,--,--,--,--,--,--,--,--,724,--,--,--,--,--,225,--,--,--,--,--,6102,--,--
6,E006,M S Ramaiah Institute of Technology,,,Bangalore,,,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
AR Architecture,,--,--,--,--,--,--,--,--,--,11,--,--,--,--,--,--,--,--,14,--,--,--,--,--
BT Bio Technology,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
CE Civil,,1200,--,--,603,1747,--,649,--,--,--,--,--,--,--,--,542,--,651,1128,--,--,--,--,--
CH Chemical,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7458,--,--,--,--,--,--,--,--
,,,,,,DIPLOMA LATERAL ENTRY CUTOFF RANK OF DCET-2021 - FIRST ROUND ALLOTMENT ( HYD-KAR ),,,,,,,,,,,,,,,,,,,
6,E006,M S Ramaiah Institute of Technology,,,,Bangalore,,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CS Computers,,--,--,--,482,--,--,--,--,--,571,--,--,560,--,1116,315,486,--,1424,--,--,--,--,--
EC Electronics,,--,--,--,195,--,--,435,--,--,--,--,--,231,--,--,192,--,303,601,--,--,--,--,--
EE Electrical,,--,--,--,419,--,1609,--,--,--,--,--,--,--,--,--,86,--,--,502,--,--,--,--,--
EI Elec. Inst. Engg,,--,--,--,4378,--,--,--,--,--,--,--,--,3665,--,--,3034,--,3468,--,--,--,--,--,--
ET Elec. Telecommn.,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5315,--,--,--,--,--,--,--,--
Engg.,,,,,,,,,,,,,,,,,,,,,,,,,
IE Info.Science,,797,--,--,637,--,1464,--,--,--,--,--,--,625,--,--,608,--,--,3227,12541,--,--,--,--
IM Ind. Engg. Mgmt.,,--,--,--,4881,--,--,--,--,--,--,--,--,--,--,--,1001,--,4323,3785,--,--,--,--,--
MD Med.Elect.,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10133,--,--,--,--,--,--,--,--
ME Mechanical,,165,--,--,215,--,--,--,--,--,--,--,--,280,--,--,149,168,392,516,--,1188,--,--,--
7,E007,Dayananda Sagar College of Engineering,,,,Bangalore,,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
AE Aeronaut.Engg,,5299,--,--,3998,--,--,--,--,--,--,--,11087,5739,--,--,2090,--,2529,2799,--,--,--,--,--
AI Artificial,,--,--,--,--,--,--,--,--,--,12079,--,--,13688,--,--,6480,--,--,--,--,--,--,--,--
Intelligence,,,,,,,,,,,,,,,,,,,,,,,,,
AU Automobile,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,17182,--,--,--,--,--,--,--,--
BT Bio Technology,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
CE Civil,,10499,--,14759 10060 10224 11377,,,7197,--,--,9057,--,9324,9045,--,9239,5403,5975,8599,7730,8903,9203,6584,--,--,
CH Chemical,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8081,--,--,--,--,--,--,--,--
CS Computers,,1087,--,--,959,--,4986,1389,--,--,969,--,--,1148,3405,--,894,--,1961,3775,--,4646,2376,--,--
EC Electronics,,893,--,--,970,--,--,1365,--,--,696,--,--,868,--,1114,582,772,1016,3652,--,--,--,--,--
EE Electrical,,1744,2562,--,2638,4168,4332,2091,--,--,2010,--,--,3019,--,--,1647,1705,1797,3682,--,4394,3342,--,--
IE Info.Science,,2350,--,--,2305,--,--,--,--,--,--,--,--,--,--,--,1955,2040,--,6392,--,--,--,--,--
IM Ind. Engg. Mgmt.,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,15113,--,--,--,--,--,--,--,--
IT Inst.Tech.,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,13057,--,--,--,--,--,--,--,--
MD Med.Elect.,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,14022,--,--,--,--,--,--,--,--
ME Mechanical,,9137,--,10935,3090,3559,3617,1952,--,12695,1849,--,--,2795,--,3076,1339,1506,2623,4396,6894,16279,5639,--,--
TC Telecommn.,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,11289,--,--,--,--,--,--,--,--
8,E008,Bangalore Institute of Technology,,,Bangalore,,,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
AI Artificial,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10068,--,--,--,--,--,--,--,--
Intelligence,,,,,,,,,,,,,,,,,,,,,,,,,
CE Civil,,11900,--,--,9652,9836,14738 10266,--,--,8969,--,--,10322,--,11200,4954,5449,8618,9106,9376,14322,9728,--,--,
CS Computers,,--,--,--,1217,8204,--,1194,--,--,--,--,--,1997,--,2194,1167,--,1490,2932,--,--,--,--,--
EC Electronics,,961,--,--,809,--,1823,2547,--,--,--,--,--,690,--,--,652,700,759,950,--,--,--,--,--
EE Electrical,,--,--,--,2657,--,--,--,--,--,2217,--,--,--,--,--,1467,--,1677,1983,--,--,7497,--,11297
EI Elec. Inst. Engg,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,9521,--,--,--,--,--,--,--,--
IE Info.Science,,2533,--,--,2944,--,17318,6659,--,--,--,--,--,--,--,--,1729,--,--,6064,--,--,--,--,--
IM Ind. Engg. Mgmt.,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,11166,--,--,--,--,--,--,--,--
ME Mechanical,,9870,--,--,6208,--,8292,3683,--,--,3648,--,--,4102,--,--,3079,6476,7806,10432 10512,--,6672,--,--,
TC Telecommn.,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,15313,--,--,--,--,--,--,--,--
9,E009,P E S University (Ring Road Campus),,,,Bangalore,,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
AR Architecture,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3,--,--,--,--,--,--,--,--
CS Computers,,860,--,--,680,--,1357,633,--,--,440,--,1514,610,--,--,370,1056,1071,3114,--,4264,--,--,--
EC Electronics,,699,--,--,378,--,--,1556,--,--,--,--,500,411,--,--,351,--,384,558,--,--,--,--,--
EE Electrical,,--,--,--,562,--,--,--,--,--,--,--,--,--,--,--,264,--,--,555,--,--,--,--,--
ME Mechanical,,--,--,--,276,--,--,643,--,--,--,--,--,--,--,--,263,--,--,677,--,--,2752,--,--
11,E011,M V J College of Engineering,,Bangalore,,,,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
AE Aeronaut.Engg,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,11792,--,--,--,--,--,--,--,--
AI Artificial,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Intelligence,,,,,,,,,,,,,,,,,,,,,,,,,
CE Civil,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,16414,--,--,--,--,--,--,--,--
CH Chemical,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
,,,,,,DIPLOMA LATERAL ENTRY CUTOFF RANK OF DCET-2021 - FIRST ROUND ALLOTMENT ( HYD-KAR ),,,,,,,,,,,,,,,,,,,
11,E011,M V J College of Engineering,,Bangalore,,,,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CS Computers,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,18425,--,--,--,--,--,--,--,--
DS Comp. Sc. Engg-,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Data Sc.,,,,,,,,,,,,,,,,,,,,,,,,,
EC Electronics,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,15966,--,--,--,--,--,--,--,--
EE Electrical,,--,--,--,12910,--,--,--,--,--,--,--,--,--,--,--,7734,--,--,9579,--,--,--,--,--
IE Info.Science,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
ME Mechanical,,10973,--,--,16773,--,--,--,--,--,--,--,--,--,--,--,9545,--,10081 14276,--,--,--,--,--,
SE Aero Space Engg.,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4778,--,--,--,--,--,--,--,--
12,E012,Sir M.Visveswaraya Institute of Technology,,,,,"Hunasemaranahalli,Bangalore,",,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
BT Bio Technology,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
CE Civil,,17056,--,--,12955,--,--,11673,--,--,11445,--,--,16175,--,--,11137,--,11940 16888,--,16950,--,--,--,
CS Computers,,3122,--,--,2747,--,--,--,--,--,2390,--,--,--,--,--,1990,2115,2577,2370,--,--,--,--,--
EC Electronics,,--,--,--,2100,--,--,9671,--,--,--,--,--,7536,--,--,1152,--,1400,1587,--,--,--,--,--
EE Electrical,,5305,--,--,9338,--,17044 10365,--,--,5452,--,8604,7700,8872,--,5056,6106,7264,12898 16890 15722,,,8670,--,--,
IE Info.Science,,--,--,--,5213,--,--,--,--,--,--,--,--,--,--,--,5197,--,--,7671,--,--,--,--,--
ME Mechanical,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,16169,--,--,--,--,--,--,--,--
TC Telecommn.,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6711,--,--,--,--,--,--,--,--
13,E013,Ghousia Engineering College,,Ramanagara,,,,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,18407,--,--,--,--,--,--,--,--
CS Computers,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,17088,--,--,--,--,--,--,--,--
EC Electronics,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,17773,--,--,--,--,--,--,--,--
EE Electrical,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,14301,--,--,--,--,--,--,--,--
ME Mechanical,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,15646,--,--,--,--,--,--,--,--
14,E014,S J C Institute of Technology,,Chickballapur,,,,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
AE Aeronaut.Engg,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,16226,--,--,--,--,--,--,--,--
CE Civil,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,17637,--,--,--,--,--,--,--,--
CS Computers,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,13847,--,--,--,--,--,--,--,--
EC Electronics,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,13069,--,--,--,--,--,--,--,--
IE Info.Science,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8875,--,--,--,--,--,--,--,--
ME Mechanical,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,17788,--,--,--,--,--,--,--,--
SE Aero Space Engg.,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10331,--,--,--,--,--,--,--,--
15,E015,Dr.T.Thimmaiah Institute of Technology,,,,BANGARAPET -TQ kolar District,,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,13554,--,--,--,--,--,--,--,--
CS Computers,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,13981,--,--,--,--,--,--,--,--
EC Electronics,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8536,--,--,--,--,--,--,--,--
EE Electrical,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,15707,--,--,--,--,--,--,--,--
ME Mechanical,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,14767,--,--,--,--,--,--,--,--
MN Mining,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,16693,--,--,--,--,--,--,--,--
Engineering,,,,,,,,,,,,,,,,,,,,,,,,,
16,E016,Siddaganga Institute of Technology,,,Tumkur,,,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
"AD Artificial Intel,",,9725,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4413,--,--,--,--,--,--,--,--
Data Sc,,,,,,,,,,,,,,,,,,,,,,,,,
AR Architecture,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,14,--,--,--,--,--,--,--,--
BT Bio Technology,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
CE Civil,,8900,--,--,694,--,--,1124,--,8526,1193,--,--,--,--,--,621,--,1401,3152,--,--,1541,--,--
CH Chemical,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
CS Computers,,2793,--,--,1681,3187,--,919,--,--,--,--,--,1046,--,--,827,--,--,3159,--,4690,--,--,--
EC Electronics,,--,--,--,644,--,--,--,--,--,--,--,--,578,--,--,449,971,597,2058,--,--,--,--,--
,,,,,,DIPLOMA LATERAL ENTRY CUTOFF RANK OF DCET-2021 - FIRST ROUND ALLOTMENT ( HYD-KAR ),,,,,,,,,,,,,,,,,,,
16,E016,Siddaganga Institute of Technology,,,Tumkur,,,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
EE Electrical,,--,--,--,1791,--,--,--,--,10859,--,--,--,--,--,1457,963,1644,--,2278,--,--,2432,--,--
EI Elec. Inst. Engg,,7531,--,--,11252,--,--,--,--,--,--,--,--,7560,--,--,5471,--,15732,--,--,--,--,--,--
ET Elec. Telecommn.,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Engg.,,,,,,,,,,,,,,,,,,,,,,,,,
IE Info.Science,,--,--,--,1938,--,--,--,--,--,--,--,--,--,--,--,1935,--,2500,5838,--,--,--,--,--
IM Ind. Engg. Mgmt.,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,15434,--,--,--,--,--,--,--,--
ME Mechanical,,6133,--,--,4331,--,4499,2387,--,--,2170,--,--,3726,--,--,2003,2237,3014,6069,7486,9433,2044,--,--
17,E017,Sri Siddartha Institute of Technology,,,,Tumkur,,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,17995,--,--,--,--,--,--,--,--
CS Computers,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,9784,--,--,--,--,--,--,--,--
EC Electronics,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,13816,--,--,--,--,--,--,--,--
EE Electrical,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,17277,--,--,--,--,--,--,--,--
ET Elec. Telecommn.,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Engg.,,,,,,,,,,,,,,,,,,,,,,,,,
IE Info.Science,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,12449,--,--,--,--,--,--,--,--
IM Ind. Engg. Mgmt.,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
MD Med.Elect.,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
ME Mechanical,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,17190,--,--,--,--,--,--,--,--
18,E018,Kalpatharu Institute of Technology,,,Tiptur,,,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,12094,--,--,--,--,--,--,--,--
CS Computers,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,17695,--,--,--,--,--,--,--,--
EC Electronics,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,13316,--,--,--,--,--,--,--,--
IE Info.Science,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
ME Mechanical,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,17071,--,--,--,--,--,--,--,--
21,E021,Sri Jayachamarajendra College of Engineering(Const. of JSS Univ.),,,,,,,,Mysore,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
BT Bio Technology,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
CE Civil,,--,--,--,1091,--,--,707,--,--,--,--,588,--,--,--,391,--,--,1321,--,--,--,--,1434
CS Computers,,299,--,--,226,--,--,--,--,--,--,--,--,--,--,--,94,--,108,982,--,--,--,--,--
CT Const. Tech.,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Mgmt.,,,,,,,,,,,,,,,,,,,,,,,,,
EC Electronics,,--,--,--,140,--,--,--,--,1621,--,--,--,--,--,--,72,--,--,466,--,--,--,--,--
EE Electrical,,--,--,--,--,--,--,--,--,--,755,--,--,--,--,--,278,--,543,--,--,--,--,--,--
EI Elec. Inst. Engg,,--,--,--,3172,--,--,--,--,--,--,--,--,--,--,--,1285,--,2067,--,--,--,6707,--,--
EN Environmental,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,15743,--,--,--,--,--,--,--,--
IE Info.Science,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
IP Ind.Prodn.,,--,--,--,16512,--,--,--,--,--,--,--,--,10181,--,--,9356,--,--,14417,--,--,--,--,--
ME Mechanical,,--,--,--,534,--,--,--,--,--,--,--,--,--,--,--,329,--,--,1763,--,1784,--,--,--
PT Polymer Tech.,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,13319,--,--,--,--,--,--,--,--
22,E022,The National Institute of Engineering,,,,Mysore,,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,,--,--,--,1240,--,--,--,--,17043,1068,--,--,841,--,--,493,1186,--,1859,--,--,--,--,--
EC Electronics,,--,--,--,163,--,--,--,--,--,--,--,--,--,--,--,141,--,363,--,--,--,1232,--,--
EE Electrical,,--,--,1261,--,--,--,740,--,--,593,--,--,--,--,--,298,--,--,--,--,--,--,--,--
IP Ind.Prodn.,,--,--,--,7786,--,--,--,--,--,--,--,--,--,--,--,4095,6901,6522,--,--,--,--,--,--
ME Mechanical,,--,--,--,312,--,--,508,--,--,--,--,--,464,--,839,221,--,--,824,--,--,--,--,--
23,E023,P E S College of Engineering,,Mandya,,,,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
AU Automobile,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,15673,--,--,--,--,--,--,--,--
CE Civil,,5905,--,--,4555,--,--,7025,--,--,--,--,--,--,--,--,2313,--,3043,5170,--,--,--,--,--
EC Electronics,,1762,--,3129,2371,--,--,--,--,--,--,--,--,--,--,--,1055,--,--,1842,--,--,--,--,--
,,,,,,DIPLOMA LATERAL ENTRY CUTOFF RANK OF DCET-2021 - FIRST ROUND ALLOTMENT ( HYD-KAR ),,,,,,,,,,,,,,,,,,,
23,E023,P E S College of Engineering,,Mandya,,,,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
