EI Elec. Inst. Engg,,--,--,--,4220,--,--,--,--,--,4617G5,--,--,8488,--,--,3840,--,4870,10550,--,--,--,--,--
ET Elec. Telecommn.,,7271,--,--,3382,--,4012G5 9745,--,--,--,--,--,--,--,--,2537,--,--,7027,--,--,--,--,--,
Engg.,,,,,,,,,,,,,,,,,,,,,,,,,
IM Ind. Engg. Mgmt.,,--,--,--,--,--,--,--,--,--,--,--,--,12817,--,--,12754 13351 14310,,--,--,--,--,--,--,
ME Mechanical,,4727,--,--,4392G5,--,5945,3701,--,--,3848,--,--,5005,--,--,3590,4367,4504,6595,9316,10092 12497,--,14666G,
5,E005,R. V. College of Engineering,,Bangalore,,,,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
AI Artificial,,--,--,--,--,246,--,227,--,--,233,--,--,--,--,--,71,--,--,--,--,--,--,--,--
Intelligence,,,,,,,,,,,,,,,,,,,,,,,,,
BT Bio Technology,,--,--,--,17095G,--,--,--,--,--,--,--,--,--,--,--,15567,--,--,--,--,--,--,--,--
CE Civil,,--,--,--,514,--,--,397,--,--,--,--,--,678,--,--,359,--,705,737,1030,--,781,--,--
CH Chemical,,2865G5,--,--,--,--,--,--,--,--,3627,--,--,1035,--,--,818,--,--,--,--,--,--,--,--
CS Computers,,57,--,--,37,--,46,48,--,--,18,--,--,21,--,--,12,38,20,131,--,449,277,--,--
CY CS- Cyber,,--,--,--,360,--,--,--,--,--,--,--,--,--,--,--,148,--,295,2094,--,--,--,--,--
Security,,,,,,,,,,,,,,,,,,,,,,,,,
DS Comp. Sc. Engg-,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,126,--,516,2416,--,--,1662,--,--
Data Sc.,,,,,,,,,,,,,,,,,,,,,,,,,
EC Electronics,,391,--,--,119,--,--,--,--,--,--,--,--,62,--,--,15G55,--,53,345,--,838,79,253,--
EE Electrical,,--,--,--,77,--,--,--,--,2125,--,--,--,--,--,--,7,--,--,117,--,--,--,--,--
EI Elec. Inst. Engg,,--,--,--,1079,--,--,--,--,--,--,--,--,--,--,--,457,--,1489,3452,--,--,--,--,--
ET Elec. Telecommn.,,--,--,--,664,--,--,--,--,--,--,--,--,--,--,2259,230,--,--,1172,--,--,--,--,--
Engg.,,,,,,,,,,,,,,,,,,,,,,,,,
IE Info.Science,,--,--,--,47,--,--,--,--,--,--,--,--,--,--,--,39,--,--,641,--,825,403,--,--
IM Ind. Engg. Mgmt.,,--,--,--,1919G6,--,--,--,--,--,--,--,--,--,--,--,1340,--,3633G5 5793,--,--,7764,--,--,
ME Mechanical,,--,--,--,840,--,--,--,--,--,--,--,--,274,--,--,221,228,--,390,--,--,3483,--,4140
SE Aero Space Engg.,,--,--,--,--,2277,--,--,--,--,--,--,4300,--,--,--,209,--,--,212,--,--,5399,--,--
,,,,,,DIPLOMA LATERAL ENTRY CUTOFF RANK OF DCET-2023 - FIRST ALLOTMENT ROUND ( GENERAL ),,,,,,,,,,,,,,,,,,,
6,E006,M S Ramaiah Institute of Technology,,,Bangalore,,,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
"AD Artificial Intel,",,--,--,--,746G55,--,1220,--,--,--,--,--,--,--,--,--,450,--,--,1125,--,--,--,--,--
Data Sc,,,,,,,,,,,,,,,,,,,,,,,,,
AI Artificial,,--,--,--,560,--,--,--,--,--,--,--,--,--,--,--,441,--,--,878,--,2069,1022,--,--
Intelligence,,,,,,,,,,,,,,,,,,,,,,,,,
AR Architecture,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1G77,--,--,--,--,--,--,--,--
BT Bio Technology,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,12250,--,--,--,--,--,--,--,--
"CA CS (AI, Machine",,--,--,--,--,--,675,--,--,--,342,--,--,--,--,--,199,--,--,880,--,--,--,--,--
Learning),,,,,,,,,,,,,,,,,,,,,,,,,
CE Civil,,1218,--,--,969,--,--,--,--,4122,--,--,--,895,--,--,830,--,--,893,2816,--,835,--,--
CH Chemical,,--,--,--,6481,--,--,--,--,--,--,--,--,--,--,--,4853,--,15206,--,--,--,--,--,--
CS Computers,,282,--,--,61,--,--,--,--,--,--,--,--,82,--,--,54,--,211,189,--,551,329,--,--
CY CS- Cyber,,--,--,--,807,--,--,--,--,--,--,--,--,--,--,--,524,--,--,2492,--,--,--,--,5953
Security,,,,,,,,,,,,,,,,,,,,,,,,,
EC Electronics,,--,--,--,297,543,--,1004,--,--,--,--,--,385,--,--,257,--,437,798,--,962,1021,--,--
EE Electrical,,--,--,--,98,--,--,--,--,--,--,--,--,--,--,--,90G55,145,--,205,--,--,--,--,--
EI Elec. Inst. Engg,,3592,--,--,--,--,--,5472,--,--,--,--,--,--,--,--,1339,--,3033,5286,--,--,--,--,--
ET Elec. Telecommn.,,--,--,--,764,--,--,--,--,--,1411,--,6063,--,--,--,734,--,--,--,--,--,--,--,--
Engg.,,,,,,,,,,,,,,,,,,,,,,,,,
IE Info.Science,,472,--,--,220,--,--,--,--,--,--,--,--,169G55,--,915,109,301,--,481,--,--,1518,--,--
IM Ind. Engg. Mgmt.,,--,--,13557,5248,--,--,--,--,--,--,--,--,--,--,--,2530,--,--,13373G,--,--,--,--,--
MD Med.Elect.,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,14033 14168,--,--,--,--,--,--,--,
ME Mechanical,,--,--,--,1486G5,--,--,1189,--,--,1310,--,--,--,--,--,919,--,1775,1668,--,--,4851,4964,--
7,E007,Dayananda Sagar College of Engineering,,,,Bangalore,,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
AE Aeronaut.Engg,,--,--,--,6860,--,--,3475,--,--,--,--,--,--,--,--,2025,8898,2563 2525G5,--,--,--,--,--,
AI Artificial,,--,--,1977,1123,--,--,--,--,--,--,--,--,--,--,--,672,--,--,1866,--,--,--,--,--
Intelligence,,,,,,,,,,,,,,,,,,,,,,,,,
AU Automobile,,--,--,--,12847,--,--,6567,--,--,13748,--,--,8296,--,--,6436,--,7316,17220,--,--,11526,--,--
BT Bio Technology,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1378,--,--,--,--,--,--,--,--
CB Comp. Sc. and Bus,,2629,--,--,--,--,--,11258G,--,--,--,--,--,--,--,--,953,--,--,--,--,--,--,--,--
Sys.,,,,,,,,,,,,,,,,,,,,,,,,,
CD Computer Sc. and,,--,--,--,--,--,--,2705,--,--,--,--,--,--,--,--,1032,--,3534,--,--,--,12647,--,--
Design,,,,,,,,,,,,,,,,,,,,,,,,,
CE Civil,,5654,--,--,7901G5 9856,13571,4067,--,--,4081,--,--,5205,--,11122,3268,5289,5700 5840G5 6053,,,13579 10565,,--,--,
CH Chemical,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,15688,--,--,--,--,--,--,--,--
CS Computers,,843,--,--,492,520,526,729,--,--,461,--,--,381,--,--,356,--,421,972,--,1533,1184,--,--
CY CS- Cyber,,1314,--,--,--,--,--,--,--,--,1262,--,--,--,--,--,707,1837,--,--,--,--,--,--,--
Security,,,,,,,,,,,,,,,,,,,,,,,,,
DS Comp. Sc. Engg-,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,501,--,--,2996,--,--,4634,--,11817
Data Sc.,,,,,,,,,,,,,,,,,,,,,,,,,
EC Electronics,,801,--,--,842,--,1900,1439,--,--,628,--,--,614,--,--,597,725,688,2159,--,4671,2621,--,--
EE Electrical,,1088,--,--,638,--,1365,--,--,--,566,--,--,724,--,--,548,--,1162,1348,--,--,1697,4664,--
EI Elec. Inst. Engg,,11665,--,--,13476,--,--,--,--,--,--,14085,--,--,--,--,7395,--,11732 17032,--,--,--,--,--,
ET Elec. Telecommn.,,--,--,--,4963,--,--,--,--,--,6011,--,14338,5246,--,14951,4335,7548,6792,13002,--,--,11165,--,--
Engg.,,,,,,,,,,,,,,,,,,,,,,,,,
"IC CS-IoT, Cyber",,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Security,,,,,,,,,,,,,,,,,,,,,,,,,
IE Info.Science,,--,--,--,839,--,2182,1395,--,--,--,--,--,937,--,--,787,--,866,2957,9942,--,1740,--,--
MD Med.Elect.,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,16548,--,--,--,--,--,--,--,--
ME Mechanical,,4935,--,--,5243G5 7037,8345,5792,--,--,4933,--,--,5263,6667,7095,4199,4422,6722 13890G 14922 17240 11465,,,,,--,16272,
RI Robotics and AI,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
8,E008,Bangalore Institute of Technology,,,Bangalore,,,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
AI Artificial,,--,--,--,1301,--,--,1415,--,3147,--,--,--,--,--,--,1043,--,--,3109,--,--,--,--,--
Intelligence,,,,,,,,,,,,,,,,,,,,,,,,,
CE Civil,,15786,--,--,15413,--,--,12050,--,--,10740,--,--,12669,--,--,9881,14679 15470 12766G 16187 16527 14133,,,,,--,--,
CS Computers,,--,--,--,586,1087G5,--,580,--,--,--,--,--,529G55,--,--,446,--,540,2724,--,3570 1936G5,--,--,
DS Comp. Sc. Engg-,,--,--,--,1392,--,3845,--,--,--,--,--,--,--,--,--,837,--,--,5499,--,--,--,--,--
Data Sc.,,,,,,,,,,,,,,,,,,,,,,,,,
EC Electronics,,--,--,--,983,--,--,--,--,--,858,--,--,1050,--,--,791,--,984,3068,--,3394,4374,4448,--
EE Electrical,,2867,--,--,--,--,2554,1358,--,--,808,--,1762,--,--,--,776,--,--,1159,--,--,--,--,--
,,,,,,,DIPLOMA LATERAL ENTRY CUTOFF RANK OF DCET-2023 - FIRST ALLOTMENT ROUND ( GENERAL ),,,,,,,,,,,,,,,,,,
8,E008,Bangalore Institute of Technology,,,,Bangalore,,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
EI Elec. Inst. Engg,,--,--,--,11822,--,--,--,--,--,--,--,--,--,--,--,10915,--,16431,--,--,--,--,--,--
ET Elec. Telecommn.,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4906,15900 12152G 16679,,,--,--,--,--,--
Engg.,,,,,,,,,,,,,,,,,,,,,,,,,
EV EC,Engg(VLSI,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,12145G,--,--,--,--,--,--,--,--
Design),,,,,,,,,,,,,,,,,,,,,,,,,
"IC CS-IoT, Cyber",,--,--,--,3233,--,--,--,--,--,--,--,--,--,--,--,1998,--,3092,5990,--,--,--,--,--
Security,,,,,,,,,,,,,,,,,,,,,,,,,
IE Info.Science,,--,--,--,1116,--,--,1398,--,--,--,--,--,1003,--,1436,945,--,--,3937,10617,--,7662G7,--,--
ME Mechanical,,13339,--,15085 8377G5,,--,15865,9388,--,--,7747,--,--,9113,--,--,5987G5 7661,,8830 12118G,,--,--,14555G,--,--
RI Robotics and AI,,--,--,--,5153,--,--,14015,--,--,--,--,9408,4852,--,--,3162,--,--,3442,--,--,--,--,--
9,E009,P E S University (Ring Road Campus),,,,Bangalore,,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
AM B Tech in AM,,--,--,--,715,3831,--,--,--,--,--,--,--,--,--,2918,444,--,--,3352,--,--,4002,--,--
AR Architecture,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1K22,--,--,--,--,--,--,--,--
BB B Tech in EC,,--,--,--,471,--,--,--,--,--,--,--,--,431,--,--,376,--,447,1510,--,--,2693,--,5478
BJ B Tech in EE,,--,--,--,571,--,--,3269,--,--,--,--,--,--,--,--,280,--,2612,--,--,--,--,--,--
BO B Tech in BT,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
BW B Tech in CS,,235,--,--,214,--,716,244,--,--,169,--,--,171,--,--,31G55,--,470,1126,2926 9109G5 1526,,,--,--
DB B Tech in ME,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1944,--,--,--,--,--,--,--,--
11,E011,M V J College of Engineering,,,Bangalore,,,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
AE Aeronaut.Engg,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,9114G5,--,--,--,--,--,--,--,--
AI Artificial,,--,--,--,--,--,--,7960,--,--,--,--,--,--,--,--,5000,--,6748,--,--,--,--,--,--
Intelligence,,,,,,,,,,,,,,,,,,,,,,,,,
CD Computer Sc. and,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7912,--,11355,--,--,--,--,--,--
Design,,,,,,,,,,,,,,,,,,,,,,,,,
CE Civil,,--,--,--,11356,--,--,--,--,--,--,--,--,--,--,--,5240,--,--,14964,--,--,--,--,--
CH Chemical,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
CS Computers,,4382,--,--,2539,--,3380,2457,--,--,--,--,--,2465,--,--,2218,--,2444,9510,--,17177 15883,,--,--
DS Comp. Sc. Engg-,,--,--,--,8770,--,--,--,--,--,--,--,--,6298,--,--,6213,--,--,--,--,--,--,--,--
Data Sc.,,,,,,,,,,,,,,,,,,,,,,,,,
EB EAT,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EC Electronics,,--,--,--,4062,--,--,--,--,--,5621,--,--,4777,--,--,3915,4265 4280G5 5849,,,--,9946,7655,--,--
EE Electrical,,2907,--,--,2450,--,--,--,--,--,--,--,--,--,--,--,2070,--,--,--,--,--,--,--,8238G5
EV EC,Engg(VLSI,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Design),,,,,,,,,,,,,,,,,,,,,,,,,
IE Info.Science,,--,--,--,5976,--,--,--,--,--,7380,--,--,5895,--,--,5294,5703 5539G5 14867,,,--,--,--,--,--
ME Mechanical,,13580,--,--,13810,--,--,--,--,--,--,--,--,--,--,--,10066,--,--,14250G,--,--,--,--,--
OT Industrial IOT,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
SE Aero Space Engg.,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3983,--,--,--,--,--,--,--,--
12,E012,Sir M.Visveswaraya Institute of Technology,,,,,"Hunasemaranahalli,Bangalore,",,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
AI Artificial,,5772,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1585,--,2746,6156,--,--,--,--,--
Intelligence,,,,,,,,,,,,,,,,,,,,,,,,,
BT Bio Technology,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
CE Civil,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,18231,--,--,--,--,--,--,--,--
CS Computers,,--,--,--,2036,2947,--,2200,--,--,--,--,--,1435,--,--,1363,--,1544,2491,--,8465,4968,--,--
EC Electronics,,2549,--,--,2058,--,--,--,--,--,2080,--,--,--,--,--,1912,--,2475,2742,--,9829,11113,--,--
EE Electrical,,6090,--,--,5947,6272,7246,5315,--,--,4092,--,--,5815,--,6589,3395,3938,3769,7667,9457,10428,6194,--,10166
"IC CS-IoT, Cyber",,--,--,--,7170,--,--,--,--,--,--,--,--,--,--,--,4454,--,9768,7610,--,--,--,--,--
Security,,,,,,,,,,,,,,,,,,,,,,,,,
IE Info.Science,,--,--,11749,2732,--,--,--,--,--,3088,--,--,--,--,--,2329,--,--,5199,11721,--,13108,--,--
ME Mechanical,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,9260G1,--,--,--,--,--,--,--,--
TC Telecommn.,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,15749,--,--,--,--,--,--,--,--
13,E013,Ghousia Engineering College,,,Ramanagara,,,,,,,,,,,,,,,,,,,,
,,,,,,DIPLOMA LATERAL ENTRY CUTOFF RANK OF DCET-2023 - FIRST ALLOTMENT ROUND ( GENERAL ),,,,,,,,,,,,,,,,,,,
13,E013,Ghousia Engineering College,,Ramanagara,,,,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
AI Artificial,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Intelligence,,,,,,,,,,,,,,,,,,,,,,,,,
CE Civil,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,16979,--,--,--,--,--,--,--,--
CS Computers,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,17714,--,--,--,--,--,--,--,--
CY CS- Cyber,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Security,,,,,,,,,,,,,,,,,,,,,,,,,
EC Electronics,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,16855,--,--,--,--,--,--,--,--
EE Electrical,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,17361G,--,--,--,--,--,--,--,--
IE Info.Science,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
ME Mechanical,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,17285,--,--,--,--,--,--,--,--
14,E014,S J C Institute of Technology,,Chickballapur,,,,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
"AD Artificial Intel,",,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,16780,--,--,--,--,--,--,--,--
Data Sc,,,,,,,,,,,,,,,,,,,,,,,,,
AE Aeronaut.Engg,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,14792G,--,--,--,--,--,--,--,--
"CA CS (AI, Machine",,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,14419,--,--,--,--,--,--,--,--
Learning),,,,,,,,,,,,,,,,,,,,,,,,,
CD Computer Sc. and,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Design,,,,,,,,,,,,,,,,,,,,,,,,,
CE Civil,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,17635,--,--,--,--,--,--,--,--
CK Civil Engg,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
(Kannada),,,,,,,,,,,,,,,,,,,,,,,,,
CS Computers,,--,--,--,9787,--,13780,--,--,--,6060,--,--,12747,--,--,5574,--,5824,16982,--,--,10533,--,--
EC Electronics,,--,--,--,11216 11695,--,7323,--,--,--,--,--,8801,--,--,5266,--,9038,7357,--,14838G 9559,,--,--,
IE Info.Science,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,16410,--,--,--,--,--,--,--,--
ME Mechanical,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,14165,--,--,--,--,--,--,--,--
SE Aero Space Engg.,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8505,--,--,--,--,--,--,--,--
15,E015,Dr.T.Thimmaiah Institute of Technology,,,,BANGARAPET -TQ kolar District,,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
"CA CS (AI, Machine",,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,833,--,--,7931,--,--,--,--,--
Learning),,,,,,,,,,,,,,,,,,,,,,,,,
CE Civil,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10566,--,--,--,--,--,--,--,--
CS Computers,,13998,--,--,13595,--,--,--,--,--,14638,--,--,--,--,--,4948G7,--,--,6444,--,--,--,--,--
EC Electronics,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,17489,--,--,--,--,--,--,--,--
EE Electrical,,12551,--,--,12733,--,--,--,--,--,--,--,--,--,--,--,10782,--,11660 12876,--,--,15773,--,--,
ME Mechanical,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,9394,--,16695 17204,--,--,9608,--,--,
mn Mining,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Engineering,,,,,,,,,,,,,,,,,,,,,,,,,
16,E016,Siddaganga Institute of Technology,,,Tumkur,,,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
"AD Artificial Intel,",,--,--,--,2671,--,3522,--,--,--,--,--,2002,--,--,--,1440,--,--,7549,--,--,--,--,--
Data Sc,,,,,,,,,,,,,,,,,,,,,,,,,
BT Bio Technology,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
"CA CS (AI, Machine",,1512,--,--,2420,--,--,--,--,--,--,--,--,--,--,--,1487,--,1575,5601,--,--,--,--,--
Learning),,,,,,,,,,,,,,,,,,,,,,,,,
CE Civil,,5216,--,--,4070,--,--,11045G,--,--,--,--,--,3650,--,--,3496G5 3957,4399,5236,--,--,4611,--,4783,
CH Chemical,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,15562,--,--,--,--,--,--,--,--
CS Computers,,--,--,--,582,--,--,789,--,--,--,--,--,599,--,--,252,--,545,1780,6341,2987,1428,--,--
EC Electronics,,--,--,--,757,3643,--,916,--,--,784,--,--,--,--,--,617G55,--,772,1904,--,6042,4296,--,--
EE Electrical,,--,--,--,2358,2584,--,--,--,--,--,--,--,1356,--,1597,1205,--,1341 2924G5,--,--,3544,--,4226,
EI Elec. Inst. Engg,,--,--,--,14438,--,--,--,--,--,11929,--,--,10643,--,--,8624G5,--,10807 17073,--,--,--,--,--,
ET Elec. Telecommn.,,--,--,--,7848,--,--,12372,--,--,10231G,--,--,8982,--,--,6625,8024,9682,--,--,--,--,--,--
Engg.,,,,,,,,,,,,,,,,,,,,,,,,,
IE Info.Science,,957,--,6884,879,--,--,--,--,--,--,--,--,926,--,--,632,908,723,2636,--,--,2964,--,--
IM Ind. Engg. Mgmt.,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,15527,--,--,--,--,--,--,--,--
ME Mechanical,,8893,--,--,8993,--,9532,7272,--,--,6332,--,10909,7081,--,8933 4811G5 6422,,7080,13125 16057,,--,15311,--,16197,
